_id,date,id,url,user,replyCount,retweet_count,source,like_count
63ca7d69dede32b3950a4de3,2023-01-20 02:53:51,1616267733120978946,https://twitter.com/LeeMili3/status/1616267733120978946,LeeMili3,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4de4,2023-01-20 02:45:43,1616265687126900743,https://twitter.com/oned_loveone/status/1616265687126900743,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7d69dede32b3950a4de5,2023-01-20 02:45:18,1616265581589680130,https://twitter.com/kanadianbest/status/1616265581589680130,kanadianbest,0,0,"<a href=""https://sharious.com"" rel=""nofollow"">Sharious.com</a>",0
63ca7d69dede32b3950a4de6,2023-01-20 02:33:16,1616262554418049024,https://twitter.com/PHeredude/status/1616262554418049024,PHeredude,1,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",4
63ca7d69dede32b3950a4de7,2023-01-20 02:32:54,1616262462256386048,https://twitter.com/PeoriaBoysBball/status/1616262462256386048,PeoriaBoysBball,0,0,"<a href=""https://platform.gogipper.com"" rel=""nofollow"">Gipper Media, Inc.</a>",0
63ca7d69dede32b3950a4de8,2023-01-20 02:31:45,1616262172589395968,https://twitter.com/alymmcc/status/1616262172589395968,alymmcc,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
63ca7d69dede32b3950a4de9,2023-01-20 02:31:37,1616262139601092611,https://twitter.com/du_scordeiro/status/1616262139601092611,du_scordeiro,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",44
63ca7d69dede32b3950a4dea,2023-01-20 02:28:32,1616261363101220864,https://twitter.com/alienblackk/status/1616261363101220864,alienblackk,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7d69dede32b3950a4deb,2023-01-20 02:21:22,1616259562239328256,https://twitter.com/rrolls1poet/status/1616259562239328256,rrolls1poet,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7d69dede32b3950a4dec,2023-01-20 02:19:30,1616259090929561600,https://twitter.com/victormpa17/status/1616259090929561600,victormpa17,2,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4
